Station Name	SASKATOON DIEFENBAKER & RCS					
Province	SASKATCHEWAN					
Latitude	52.17					
Longitude	-106.72					
Elevation	504.1					
Climate Identifier	4057120					
						
Created by	Rainbird Beta 3.1.2					
Created on	20/11/2014					
						
Year	Month	Day	Max Temp (deg C)	Min Temp (deg C)	Mean Temp (deg C)	Total Precip (mm)
2008	8	30	21.6	5.9	13.8	0
2008	8	31	12.5	1.7	7.1	0
2008	9	1	14.6	7.5	11.1	0
2008	9	2	18.8	4.5	11.7	0.5
2008	9	3	20.8	3.7	12.3	2
2008	9	4	18.6	4.4	11.5	0.5
2008	9	5	19.3	1.3	10.3	2
2008	9	6	13	3	8	4
2008	9	7	13.9	1	7.5	0.5
2008	9	8	17.4	3.5	10.5	0
2008	9	9	22.2	8.8	15.5	0
2008	9	10	15.7	5.7	10	0
2008	9	11	23.9	2.7	13.5	1.5
2008	9	12	23.3	4.7	14	0.5
2008	9	13	17.4	3.2	10.3	0
2008	9	14	21.8	3.6	12.7	0
2008	9	15	28.1	2.7	15.4	0.5
2008	9	16	24.9	4.1	14.5	0.5
2008	9	17	19.4	6.3	12.9	0
2008	9	18	29.2	5.2	17.2	0
2008	9	19	16.5	5.1	10.8	0
2008	9	20	17.9	4.4	11.2	0
2008	9	21	24.8	6.6	15.7	0
2008	9	22	15.9	8.2	12.1	0
2008	9	23	16.3	2.2	9.3	0.5
2008	9	24	16.7	-2	7.4	0
2008	9	25	18.4	0.2	9.3	0
2008	9	26	15.1	-4.2	5.5	0
2008	9	27	20.2	4.2	12.2	0
2008	9	28	15.3	-0.6	7.4	0
2008	9	29	24.5	-1.2	11.7	0
2008	9	30	24.2	3.2	13.7	0
2008	10	1	26.4	4.9	15.7	0
2008	10	2	27.8	6.7	17.3	0
2008	10	3	26.7	10.6	18.7	0
2008	10	4	24.7	10.9	17.8	0
2008	10	5	18.5	10.8	14.7	19.5
2008	10	6	11.7	1.7	6.7	1
2008	10	7	15	-1.3	6.9	1.5
2008	10	8	8.6	3.9	6.3	8.5
2008	10	9	6.1	-0.7	2.7	1
2008	10	10	5.3	-2.8	1.3	0
2008	10	11	3.9	-6.6	-1.4	0
2008	10	12	7.2	-7.3	-0.1	0.5
2008	10	13	13.4	-6.6	3.4	0
2008	10	14	8.2	-0.8	3.7	11
2008	10	15	10	-6.2	1.9	0
2008	10	16	11.9	-2.6	4.7	0.5
2008	10	17	16.2	-3.5	6.4	0.5
2008	10	18	9	-2.6	3.2	1.5
2008	10	19	8.2	-3.8	2.2	0
2008	10	20	12.2	-4.2	4	0.5
2008	10	21	10.3	4.2	7.3	0
2008	10	22	11.8	-4.9	3.5	0
2008	10	23	14.6	-4.2	5.2	2
2008	10	24	11.2	-6.4	2.4	0
2008	10	25	9.9	-1.2	4.4	0
2008	10	26	1.7	-11.3	-4.8	0
2008	10	27	9	-11.7	-1.4	0
2008	10	28	15.3	-5.2	5.1	0
2008	10	29	17.6	-2.6	7.5	0
2008	10	30	9.7	-3.1	3.3	0
2008	10	31	11.5	-5	3.2	0
2008	11	1	13.3	-2.4	5.5	0
2008	11	2	12.4	-5.3	3.6	0
2008	11	3	7.9	4.8	6.4	0
2008	11	4	8.5	2.7	5.6	0.5
2008	11	5	3	-2.5	0.3	0.5
2008	11	6	-0.5	-6.4	-3.5	0
2008	11	7	-3.1	-7.5	-5.3	0
2008	11	8	0.6	-6.4	-2.9	0
2008	11	9	2	-5.6	-1.8	5
2008	11	10	4.2	-5.3	-0.6	0.5
2008	11	11	0.5	-4.3	-1.9	0
2008	11	12	1.3	-1.3	0	0
2008	11	13	5.5	-2.7	1.4	0
2008	11	14	0.9	-8.4	-3.8	0
2008	11	15	2.8	-9.7	-3.5	0
2008	11	16	1.8	-9.3	-3.8	0
2008	11	17	-1.2	-11.1	-6.2	0
2008	11	18	-0.1	-5.2	-2.7	0
2008	11	19	-0.1	-9.7	-4.9	0
2008	11	20	-6.1	-11.9	-9	0
2008	11	21	-3.3	-12.9	-8.1	0
2008	11	22	7.6	-11	-1.7	3
2008	11	23	3.1	-10.1	-3.5	1
2008	11	24	4.5	-11	-3.3	0.5
2008	11	25	5.7	-8.4	-1.4	1
2008	11	26	3.7	-9	-2.7	0
2008	11	27	4	-11.7	-3.9	1
2008	11	28	-0.8	-11.4	-6.1	0.5
2008	11	29	4.5	-9.2	-2.4	0.8
2008	11	30	2.8	-9.8	-3.5	0.3
2008	12	1	8	-9.6	-1.1	6
2008	12	2	1.6	-8	-3.2	6.5
2008	12	3	-8	-13.9	-11	0
2008	12	4	-9.5	-13.5	-11.5	0
2008	12	5	-2.6	-15.1	-8.9	1.3
2008	12	6	-8.9	-18.4	-13.7	1.4
2008	12	7	-6.6	-21.7	-14.2	0
2008	12	8	-11.2	-15	-13.1	0
2008	12	9	-14.8	-21.2	-18	0.3
2008	12	10	-11.4	-18.8	-15.1	0
2008	12	11	-7	-16.4	-11.7	0
2008	12	12	-1.8	-16.1	-9	0
2008	12	13	-16.1	-35.9	-26	0
2008	12	14	-28.6	-36.3	-32.5	0
2008	12	15	-21.5	-32.8	-27.2	0
2008	12	16	-18.9	-28.8	-23.9	0
2008	12	17	-20.1	-31.4	-25.8	0
2008	12	18	-21.1	-29.5	-25.3	0
2008	12	19	-21.3	-27.8	-24.6	0.3
2008	12	20	-22.7	-32.3	-27.5	0
2008	12	21	-27	-37.7	-32.4	0
2008	12	22	-24.5	-36.7	-30.6	0
2008	12	23	-24.7	-37	-30.9	0
2008	12	24	-19.8	-29	-24.4	0
2008	12	25	-18.3	-29.1	-23.7	0
2008	12	26	-18.8	-28.6	-23.7	0
2008	12	27	-14.6	-28.6	-21.6	0
2008	12	28	-8.3	-25.3	-16.8	0.3
2008	12	29	-20.5	-32.1	-26.3	0
2008	12	30	-20.3	-31.6	-26	0
2008	12	31	-14.4	-31.9	-23.2	0.6
2009	1	1	-16.3	-29.3	-22.8	0
2009	1	2	-15.8	-25.2	-20.5	1.3
2009	1	3	-20.1	-41	-30.6	0
2009	1	4	-26.8	-41.4	-34.1	0
2009	1	5	-14.6	-29.9	-22.3	0
2009	1	6	-15.8	-22.2	-19	0
2009	1	7	-17.8	-25.1	-21.5	0
2009	1	8	-16.6	-25	-20.8	0
2009	1	9	-14.6	-24.2	-19.4	0.3
2009	1	10	-9.2	-20	-14.6	0.4
2009	1	11	-7.3	-17.8	-12.6	2.1
2009	1	12	-17.8	-21.3	-19.6	0
2009	1	13	-17.7	-28.2	-23	0.3
2009	1	14	-24	-35.5	-29.8	0
2009	1	15	-12.3	-31.3	-21.8	1
2009	1	16	1	-15.4	-7.2	0
2009	1	17	0.8	-8.3	-3.8	0
2009	1	18	4.7	-1.8	1.5	0
2009	1	19	-0.4	-14.6	-7.5	0
2009	1	20	-3.5	-14.4	-9	0
2009	1	21	-6.4	-18.4	-12.4	0
2009	1	22	-9.1	-22.6	-15.9	0.3
2009	1	23	-22.1	-33.7	-27.9	0
2009	1	24	-23	-35.4	-29.2	0
2009	1	25	-23.8	-34	-28.9	0
2009	1	26	-21.8	-34.7	-28.3	0
2009	1	27	-6	-25.8	-15.9	0.3
2009	1	28	-5.7	-14.4	-10.1	0.5
2009	1	29	-3.5	-20	-11.8	0
2009	1	30	1.6	-6.3	-2.4	0
2009	1	31	4.2	-8.7	-2.3	0
2009	2	1	-4.7	-26.5	-15.6	0
2009	2	2	-17.2	-27.3	-22.3	0
2009	2	3	-9.7	-22.2	-16	0
2009	2	4	1.3	-9.8	-4.3	0
2009	2	5	-3.3	-12.9	-8.1	0
2009	2	6	-3.3	-13.6	-8.5	0
2009	2	7	-2	-13.9	-8	0
2009	2	8	2	-6.7	-2.4	0
2009	2	9	-4.3	-13.4	-8.9	0.3
2009	2	10	-4	-6.5	-5.3	0
2009	2	11	-6.4	-16.4	-11.4	0
2009	2	12	-13.9	-25.7	-19.8	0
2009	2	13	-15.9	-26.8	-21.4	0
2009	2	14	-17.7	-29.7	-23.7	0
2009	2	15	-19.5	-30.2	-24.9	0
2009	2	16	-12.5	-23.2	-17.9	0
2009	2	17	-11.1	-24.9	-18	0
2009	2	18	-14.1	-27.2	-20.7	0
2009	2	19	-9	-23.8	-16.4	0
2009	2	20	-10.6	-22.9	-16.8	0
2009	2	21	-7.4	-19.2	-13.3	0
2009	2	22	-8.1	-13.6	-10.9	0
2009	2	23	-10.1	-14.7	-12.4	0.5
2009	2	24	-10.1	-20.1	-15.1	0.3
2009	2	25	-19.4	-28.2	-23.8	0
2009	2	26	-23.1	-33.7	-28.4	0
2009	2	27	-17.5	-30.2	-23.9	0
2009	2	28	-16.6	-26.9	-21.8	0
2009	3	1	-11.9	-26.1	-19	0
2009	3	2	-6.5	-14.9	-10.7	0
2009	3	3	-0.3	-11.7	-6	0
2009	3	4	1.5	-11.8	-5.2	0
2009	3	5	-3.7	-16.7	-10.2	0
2009	3	6	-16.6	-25.6	-21.1	0
2009	3	7	-2.9	-24.5	-13.7	0
2009	3	8	-12.9	-21.8	-17.4	0
2009	3	9	-21.7	-31.8	-26.8	0
2009	3	10	-24.2	-35.3	-29.8	0
2009	3	11	-19.2	-36.8	-28	0
2009	3	12	-8.8	-27.7	-18.3	0
2009	3	13	1.6	-16.2	-7.3	0
2009	3	14	-3.7	-14.5	-9.1	0
2009	3	15	-2.3	-14.9	-8.6	0
2009	3	16	-4	-17.3	-10.7	0.3
2009	3	17	-10	-23	-16.5	0
2009	3	18	-9	-26.6	-17.8	0
2009	3	19	2	-16.2	-7.1	0
2009	3	20	-3	-11.2	-7.1	0
2009	3	21	1.2	-5.3	-2.1	0
2009	3	22	1.3	-2.1	-0.4	0
2009	3	23	-2.1	-9.5	-5.8	1
2009	3	24	-8.4	-16.2	-12.3	0
2009	3	25	-4.2	-14.5	-9.4	0
2009	3	26	-2.1	-16.7	-9.4	0
2009	3	27	-1	-12	-6.5	0
2009	3	28	2.6	-11.8	-4.6	0
2009	3	29	2.9	-14.1	-5.6	0
2009	3	30	3.3	-11.8	-4.3	0
2009	3	31	3	-4.9	-1	0
2009	4	1	2.8	-9.1	-3.2	0
2009	4	2	3.8	-7.6	-1.9	0
2009	4	3	0.5	-8.8	-4.2	0
2009	4	4	2.8	-8.6	-2.9	0
2009	4	5	4	-7.6	-1.8	0
2009	4	6	5.8	-4.5	0.7	0
2009	4	7	9.2	-4.4	2.4	0
2009	4	8	9.2	-4.4	2.4	0
2009	4	9	9.3	-4.1	2.6	0
2009	4	10	8.4	0.1	4.3	0
2009	4	11	15.9	-2.2	6.9	0
2009	4	12	11.6	0.9	6.3	0
2009	4	13	20.6	-3.3	8.7	0
2009	4	14	14.6	-1	6.8	0
2009	4	15	7.1	0.5	3.8	0
2009	4	16	5.1	0.9	3	0
2009	4	17	10.3	-2.3	4	0
2009	4	18	14.6	-0.5	7.1	1.7
2009	4	19	15	0	7.5	0
2009	4	20	16.1	-0.6	7.8	0
2009	4	21	14	-1.2	6.4	0
2009	4	22	17.5	4	10.8	0
2009	4	23	5.3	-4.3	0.5	0
2009	4	24	2.9	-7.5	-2.3	1.1
2009	4	25	7.9	-9	-0.6	0
2009	4	26	11.3	-5.7	2.8	0
2009	4	27	8.6	-6	1.3	0
2009	4	28	9.7	-6.9	1.4	0
2009	4	29	10.4	-4	3.2	0
2009	4	30	13	-6	3.5	0
2009	5	1	14.6	-3.9	5.4	0
2009	5	2	15.4	-1.4	7	0
2009	5	3	21.9	-3.7	9.1	0
2009	5	4	22.6	6.3	14.5	0
2009	5	5	23.1	-1	11.1	0
2009	5	6	11.7	7.3	5.5	0.4
2009	5	7	8.2	-6.9	0.7	0
2009	5	8	2.3	-3.6	-0.7	0.3
2009	5	9	11.8	-7.9	2	0.3
2009	5	10	18.8	-1.2	8.8	0
2009	5	11	21.6	3	12.3	0
2009	5	12	22.3	8.5	15.4	0
2009	5	13	9.5	-2.5	3.5	0
2009	5	14	1.7	-1.3	0.2	2.6
2009	5	15	10.6	-3.8	3.4	0.5
2009	5	16	19	-3.6	7.7	0
2009	5	17	22.3	5.4	13.9	0
2009	5	18	8.5	-0.3	4.1	0
2009	5	19	11.5	1	6.3	1.5
2009	5	20	6.7	-1.3	2.7	0
2009	5	21	17.1	-2.8	7.2	0
2009	5	22	13.3	1.1	7.2	0.3
2009	5	23	21	-0.4	10.3	0
2009	5	24	18.6	9.8	14.2	1.4
2009	5	25	20.2	5	12.6	0
2009	5	26	23.2	3.4	13.3	0
2009	5	27	21.9	6.8	14.4	0
2009	5	28	21.1	2.2	11.7	0
2009	5	29	20	1.4	10.7	0
2009	5	30	29.8	4.7	17.3	0
2009	5	31	22	6	14	0
2009	6	1	16.5	0.9	8.7	0
2009	6	2	21.3	-2.6	9.4	0
2009	6	3	25.5	4.3	14.9	0
2009	6	4	15.6	5.5	10.6	2.9
2009	6	5	10.8	-2.1	4.4	0
2009	6	6	9.7	3.3	6.5	0
2009	6	7	13	0.6	6.8	1.1
2009	6	8	14.3	4.6	9.5	0.5
2009	6	9	12.8	1.4	7.1	0
2009	6	10	16.9	-2.4	7.3	0
2009	6	11	24.5	3.7	14.1	0
2009	6	12	23.6	4.6	14.1	0
2009	6	13	28.6	8.3	18.5	0
2009	6	14	32.6	14.7	23.7	0
2009	6	15	30.9	11.1	21	35.4
2009	6	16	29.5	12	20.8	0
2009	6	17	29.1	13.1	21.1	0
2009	6	18	24.6	9.5	17.1	0
2009	6	19	24.8	12.8	18.8	0
2009	6	20	26.9	14.7	20.8	0
2009	6	21	20.7	14.1	17.4	34.7
2009	6	22	19.6	14	16.8	0.9
2009	6	23	23.4	12.6	18	0
2009	6	24	24.3	7.3	15.8	0
2009	6	25	30.1	10.1	20.1	0
2009	6	26	25.6	8	16.8	0
2009	6	27	18.5	9.6	14.1	0
2009	6	28	24.7	5.5	15.1	0
2009	6	29	18.5	10.7	14.6	0
2009	6	30	26.6	12	19.3	0
2009	7	1	21.6	9.7	15.7	0
2009	7	2	23.9	3.8	14.9	0
2009	7	3	19.9	9.1	14.5	0
2009	7	4	22.2	7.1	14.7	0
2009	7	5	24	10.9	17.5	4.5
2009	7	6	23.4	8.2	15.8	0
2009	7	7	17.2	12.5	14.9	13.1
2009	7	8	18.3	10.1	14.2	2.4
2009	7	9	17.1	9.2	13.2	1.6
2009	7	10	17	4.8	10.9	0
2009	7	11	14.6	6.1	10.4	3
2009	7	12	22.1	2.1	12.1	0
2009	7	13	22.9	12.1	17.5	2.3
2009	7	14	16.6	9.9	13.3	17.5
2009	7	15	17.3	6.3	11.8	0
2009	7	16	21.3	4.3	12.8	0
2009	7	17	26.3	9.1	17.7	0
2009	7	18	28.9	11.5	20.2	0
2009	7	19	25.2	14.8	20	0
2009	7	20	23.5	10.8	17.2	0
2009	7	21	25.7	10	17.9	0
2009	7	22	27.3	7.8	17.6	0
2009	7	23	26.6	12.4	19.5	0
2009	7	24	28.3	7.7	18	0
2009	7	25	30.8	14.3	22.6	0
2009	7	26	24.3	11.6	18	2.1
2009	7	27	23.6	9.3	16.5	0
2009	7	28	23.9	9.3	16.6	1.9
2009	7	29	20.9	7.8	14.4	0
2009	7	30	22.5	4.3	13.4	1.9
2009	7	31	20.3	9	14.7	0
2009	8	1	27.7	5.9	16.8	0
2009	8	2	25.1	9.7	17.4	5.5
2009	8	3	17.8	7.9	12.9	0
2009	8	4	19.4	6.7	13.1	0
2009	8	5	21.5	2.8	12.2	0
2009	8	6	22.1	12.5	17.3	5.6
2009	8	7	19.8	12.1	16	0.5
2009	8	8	25.3	8.1	16.7	0
2009	8	9	26	10.2	18.1	0
2009	8	10	29.5	11.2	20.4	0
2009	8	11	30.2	11.4	20.8	0
2009	8	12	25.1	9.1	17.1	0
2009	8	13	21.6	10.3	16	1.7
2009	8	14	20.9	7.3	14.1	3.8
2009	8	15	15.6	11.7	13.7	50.2
2009	8	16	12.2	9.2	10.7	14.8
2009	8	17	22.5	7.6	15.1	0
2009	8	18	23.2	11.2	17.2	0.3
2009	8	19	19.1	9.9	14.5	0
2009	8	20	21.8	8.8	15.3	0
2009	8	21	22.3	7.7	15	0
2009	8	22	24.3	11.1	17.7	0
2009	8	23	24.5	6.9	15.7	0
2009	8	24	22	9.5	15.8	0
2009	8	25	25	5.5	15.3	0
2009	8	26	21.8	9.5	15.7	0
2009	8	27	18.4	10.8	14.6	0
2009	8	28	24.7	5.3	15	0
2009	8	29	24.3	9.2	16.8	0
2009	8	30	25.1	9.4	17.3	0
2009	8	31	27.4	8	17.7	0
2009	9	1	30	9.6	19.8	0
2009	9	2	29.6	11.4	20.5	0
2009	9	3	31.8	16.7	24.3	0
2009	9	4	26.1	11.9	19	0
2009	9	5	24	11	17.5	0
2009	9	6	27.7	10.4	19.1	0
2009	9	7	22.6	11.4	17	0
2009	9	8	22.2	6.6	14.4	0
2009	9	9	23.2	5.2	14.2	0
2009	9	10	20.1	7.5	13.8	0
2009	9	11	21.9	4.2	13.1	0
2009	9	12	24.8	7.1	16	0
2009	9	13	24.9	8.9	16.9	0
2009	9	14	20.4	11.5	16	8.6
2009	9	15	23.9	9.4	16.7	0
2009	9	16	27.6	7.5	17.6	0
2009	9	17	32.2	12.6	22.4	0
2009	9	18	22.7	11.2	17	0
2009	9	19	33.2	12.3	22.8	0
2009	9	20	18.5	9.1	13.8	2.9
2009	9	21	18	5	11.5	0
2009	9	22	25.4	3	14.2	0
2009	9	23	32	7	19.5	0
2009	9	24	33	9.1	21.1	0
2009	9	25	21.4	3.7	12.6	0
2009	9	26	21	7.7	14.4	0
2009	9	27	12.7	3.2	8	0.7
2009	9	28	12.1	-2.4	4.9	0
2009	9	29	16	4.6	10.3	0
2009	9	30	11.5	5.4	8.5	9
2009	10	1	5.8	3.5	4.7	7.4
2009	10	2	6.7	2.9	4.8	0.3
2009	10	3	9	3.1	6.1	0
2009	10	4	6.2	0.9	3.6	0
2009	10	5	7.8	1.8	4.8	0
2009	10	6	8.2	2.2	5.2	0.3
2009	10	7	3.9	-2.4	0.8	3.4
2009	10	8	-0.8	-9.8	-5.3	1.4
2009	10	9	-2.1	-9.8	-6	0
2009	10	10	-0.7	-6.5	-3.6	0
2009	10	11	-2.4	-8	-5.2	0
2009	10	12	-1.8	-7	-4.4	0
2009	10	13	0.7	-8.1	-3.7	0
2009	10	14	1.2	-1.8	-0.3	0
2009	10	15	1.3	-1.1	0.1	0.3
2009	10	16	5.3	-0.6	2.4	0
2009	10	17	16.7	0.6	8.7	0
2009	10	18	8.3	-1.9	3.2	1.3
2009	10	19	4.9	-6.3	-0.7	0
2009	10	20	5.1	-5	0.1	1.6
2009	10	21	9.1	2.4	5.8	0.5
2009	10	22	9.2	1.6	5.4	0
2009	10	23	9	-2.9	3.1	0
2009	10	24	9.3	-1.7	3.8	0
2009	10	25	8.2	-1.3	3.5	0
2009	10	26	11.4	-1.7	4.9	0
2009	10	27	3.5	-0.9	1.3	0
2009	10	28	2.7	-4	-0.7	0
2009	10	29	4.1	-6.4	-1.2	0
2009	10	30	4.2	-5	-0.4	0
2009	10	31	0.8	-5.5	-2.4	0.9
2009	11	1	5.7	-5.7	0	0
2009	11	2	3.7	-12.2	-4.3	0
2009	11	3	3.4	-5.3	-0.7	0
2009	11	4	5.4	-6.8	-0.7	0
2009	11	5	7	-5.7	0.7	0
2009	11	6	16.8	-1.2	7.8	0
2009	11	7	10.1	-4.2	3	0
2009	11	8	7.4	-5.8	0.8	0
2009	11	9	8.4	-7.6	0.4	0
2009	11	10	11.6	-5.9	2.9	0
2009	11	11	8	-7.5	0.3	0
2009	11	12	5.6	-7.8	-1.1	0
2009	11	13	4.8	-8	-1.6	0
2009	11	14	2.7	-13.1	-5.2	0
2009	11	15	5.4	-9.2	-1.9	0
2009	11	16	13.8	-1.3	6.3	0
2009	11	17	14.9	4.2	9.6	0
2009	11	18	11	-6.6	2.2	0
2009	11	19	9.3	-7.8	0.8	0
2009	11	20	9.6	-5	2.3	0
2009	11	21	6.6	-1.8	2.4	0
2009	11	22	1.8	-9.3	-3.8	0
2009	11	23	1.4	-10.4	-4.5	0
2009	11	24	4	-9.5	-2.8	0
2009	11	25	1	-11.4	-5.2	0
2009	11	26	0.8	-5.3	-2.3	0
2009	11	27	2.7	-6.3	-1.8	0
2009	11	28	1.6	-11.1	-4.8	0
2009	11	29	3	-12	-4.5	0
2009	11	30	3.4	-1.5	1	0
2009	12	1	-1	-8.1	-4.6	0
2009	12	2	-7	-19.3	-13.2	0
2009	12	3	-9.4	-19.9	-14.7	0
2009	12	4	-12.2	-19.5	-15.9	0
2009	12	5	-9.4	-16.1	-12.8	0
2009	12	6	-11.8	-21	-16.4	0
2009	12	7	-19	-31.9	-25.5	0
2009	12	8	-21.8	-34.3	-28.1	0
2009	12	9	-21	-29.4	-25.2	0
2009	12	10	-18.4	-29.9	-24.2	0
2009	12	11	-16	-31.7	-23.9	0
2009	12	12	-29.2	-34.9	-32.1	0
2009	12	13	-27.6	-36.6	-32.1	0
2009	12	14	-24.3	-33.5	-28.9	0
2009	12	15	-18.5	-35.1	-26.8	0
2009	12	16	-10.8	-21.2	-16	0
2009	12	17	-8.5	-20.6	-14.6	0
2009	12	18	-8.2	-19.1	-13.7	0
2009	12	19	-7.4	-11.9	-9.7	0
2009	12	20	-4.8	-23.7	-14.3	0
2009	12	21	-15	-24.7	-19.9	0
2009	12	22	-12.1	-16.2	-14.2	0.8
2009	12	23	-12.5	-24.1	-18.3	3.1
2009	12	24	-20.9	-33.3	-27.1	0
2009	12	25	-18.1	-31.4	-24.8	0
2009	12	26	-15	-29.5	-22.3	0
2009	12	27	-9	-17.9	-13.5	0
2009	12	28	-9.4	-13.5	-11.5	0
2009	12	29	-10.6	-21.1	-15.9	0
2009	12	30	-12.8	-20.4	-16.6	0
2009	12	31	-17.5	-36	-26.8	0
2010	1	1	-14.3	-37.7	-26	0
2010	1	2	-12.8	-16.5	-14.7	0
2010	1	3	-12.8	-21.1	-17	0
2010	1	4	-12.8	-18.9	-15.9	0
2010	1	5	-14.9	-22.3	-18.6	0
2010	1	6	-18.9	-31.5	-25.2	0
2010	1	7	-21.3	-35.3	-28.3	0
2010	1	8	-15.9	-24.3	-20.1	0
2010	1	9	-6.2	-20.6	-13.4	0
2010	1	10	-3.5	-17.6	-10.6	0
2010	1	11	3.7	-11.9	-4.1	0
2010	1	12	4.8	-6.6	-0.9	0
2010	1	13	1	-6.4	-2.7	0
2010	1	14	-3.7	-12.7	-8.2	0
2010	1	15	3.3	-11.1	-3.9	0
2010	1	16	3.3	-10.4	-3.6	0
2010	1	17	-0.1	-15.6	-7.9	0
2010	1	18	-0.7	-8.8	-4.8	0
2010	1	19	0.6	-10.9	-5.2	0
2010	1	20	-6.3	-13	-9.7	0
2010	1	21	-3.4	-6.7	-5.1	0
2010	1	22	-3.7	-4.4	-4.1	0
2010	1	23	-3.5	-4.9	-4.2	0
2010	1	24	-4.5	-12.1	-8.3	0
2010	1	25	-12	-18.5	-15.3	0
2010	1	26	-15.3	-23.6	-19.5	0
2010	1	27	-17	-26.5	-21.8	0
2010	1	28	-14.9	-29.9	-22.4	0
2010	1	29	-16.2	-26.4	-21.3	0
2010	1	30	-12	-19.8	-15.9	0
2010	1	31	-14.6	-25.9	-20.3	0
2010	2	1	-13.2	-21.2	-17.2	0
2010	2	2	-8.9	-14.5	-11.7	0.3
2010	2	3	-10.8	-24.9	-17.9	0
2010	2	4	-7.4	-21.9	-14.7	0
2010	2	5	-6.2	-11.1	-8.7	0
2010	2	6	-7.1	-15.8	-11.5	0
2010	2	7	-9.7	-32.7	-21.2	0
2010	2	8	-18	-34	-26	0
2010	2	9	-13.9	-23.3	-18.6	0
2010	2	10	-12.5	-24.9	-18.7	0
2010	2	11	-7.8	-15.2	-11.5	0
2010	2	12	-8.8	-21.4	-15.1	0
2010	2	13	-14.5	-27.1	-20.8	0
2010	2	14	-12.5	-26.6	-19.6	0
2010	2	15	-8.5	-21.6	-15.1	0
2010	2	16	-4.5	-16.9	-10.7	0
2010	2	17	-6.5	-20.7	-13.6	0
2010	2	18	-4.6	-12.2	-8.4	0
2010	2	19	-4.9	-14.1	-9.5	0
2010	2	20	-8.6	-20.2	-14.4	0
2010	2	21	-8.6	-18.6	-13.6	0
2010	2	22	-6.3	-22.5	-14.4	0
2010	2	23	-8.5	-26.4	-17.5	0
2010	2	24	-8.5	-14	-11.3	0
2010	2	25	-3.1	-14.6	-8.9	0
2010	2	26	-2.4	-18.4	-10.4	0
2010	2	27	-3.6	-15.3	-9.5	0
2010	2	28	-2.4	-8.6	-5.5	0
2010	3	1	-3	-15	-9	0
2010	3	2	-5.6	-15.7	-10.7	0
2010	3	3	-2.1	-10.9	-6.5	0
2010	3	4	0.3	-11.2	-5.5	0
2010	3	5	3.8	-10	-3.1	0
2010	3	6	4.1	-6	-1	0
2010	3	7	4.5	-6.6	-1.1	0
2010	3	8	0.4	-1.2	-0.4	0
2010	3	9	3.4	-3.8	-0.2	0
2010	3	10	0.6	-1.8	-0.6	0
2010	3	11	3	-2.3	0.4	0
2010	3	12	8.4	-3.1	2.7	0
2010	3	13	7.7	0.9	4.3	0
2010	3	14	8	-4.3	1.9	0
2010	3	15	6.7	-6.6	0.1	0
2010	3	16	12.3	-5.6	3.4	0
2010	3	17	16.4	0.8	8.6	0
2010	3	18	1.8	-4.4	-1.3	0
2010	3	19	-0.9	-10.2	-5.6	0.3
2010	3	20	10.8	-6.4	2.2	0
2010	3	21	5.6	-3.9	0.9	0
2010	3	22	3.8	-5.4	-0.8	0
2010	3	23	0.4	-10.2	-4.9	0
2010	3	24	-5.1	-14.9	-10	0.3
2010	3	25	-0.1	-15.4	-7.8	0
2010	3	26	-0.2	-7.8	-4	0
2010	3	27	13.9	-6.5	3.7	0
2010	3	28	17.3	-2.4	7.5	0
2010	3	29	17.3	-1	8.2	0
2010	3	30	14.9	-0.3	7.3	0
2010	3	31	11	-2.2	4.4	0
2010	4	1	12.1	-5.7	3.2	0
2010	4	2	13.7	-6	3.9	0
2010	4	3	14.4	-2.5	6	0
2010	4	4	14.6	-3.3	5.7	0
2010	4	5	12.7	-6.9	2.9	0
2010	4	6	13	-7.7	2.7	0
2010	4	7	17.6	2.1	9.9	0
2010	4	8	18.5	2.8	10.7	0
2010	4	9	5.7	-1.3	2.2	1.9
2010	4	10	0.4	-5.7	-2.7	0
2010	4	11	2.8	-6.3	-1.8	0
2010	4	12	6.7	-5.7	0.5	1.1
2010	4	13	5.2	0.2	2.7	39.3
2010	4	14	6.3	2.9	4.6	2.6
2010	4	15	13.4	0.7	7.1	0
2010	4	16	17.5	-0.8	8.4	0
2010	4	17	20.7	2.9	11.8	0
2010	4	18	22	0.7	11.4	0
2010	4	19	22.6	5.8	14.2	0
2010	4	20	22.9	5.7	14.3	0
2010	4	21	22.7	5.2	14	0
2010	4	22	23.3	7.1	15.2	0
2010	4	23	13.5	4.9	9.2	1.4
2010	4	24	9.9	-2.3	3.8	0
2010	4	25	2.9	-2.6	0.2	0.8
2010	4	26	6	-2.1	2	0
2010	4	27	13.2	-4.3	4.5	0
2010	4	28	17.5	8.1	12.8	1.6
2010	4	29	12	6.2	9.1	11.3
2010	4	30	7.5	3.4	5.5	12.6
2010	5	1	7.3	1.9	4.6	3.4
2010	5	2	10.7	2	6.4	0
2010	5	3	17	-1.2	7.9	0.7
2010	5	4	7.1	0	3.6	7.7
2010	5	5	9.8	-0.6	4.6	0
2010	5	6	7.1	-1.8	2.7	0
2010	5	7	11.3	-3.9	3.7	0
2010	5	8	13.8	0.2	7	0
2010	5	9	14.2	-0.3	7	5
2010	5	10	10.6	2.4	6.5	4.5
2010	5	11	14.5	0.1	7.3	0
2010	5	12	19.8	0.7	10.3	0
2010	5	13	22.8	3	12.9	0
2010	5	14	20.8	6.5	13.7	0
2010	5	15	26	9.3	17.7	0
